Product,Entity,Operation,Campaign Id,Ad Group Id,Portfolio Id,Ad Id,Keyword Id,Product Targeting Id,Campaign Name,Ad Group Name,Start Date,End Date,Targeting Type,State,Daily Budget,SKU,ASIN,Eligibility Status,Reasons for Ineligibility,Ad Group Default Bid,Bid,Keyword Text,Match Type,Bidding Strategy,Placement,Percentage,Product Targeting Expression
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_decals for trucks_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_decals for trucks_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_decals for trucks_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_decals for trucks_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_decals for trucks_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_decals for trucks_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_decals for trucks_Phrase_Nguyen_280526,,,,,,decals for trucks,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_decals for trucks_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_decals for trucks_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_decals for trucks_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_decals for trucks_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,decals for trucks,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_rear window decals for trucks_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_rear window decals for trucks_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_rear window decals for trucks_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_rear window decals for trucks_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_rear window decals for trucks_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_rear window decals for trucks_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_rear window decals for trucks_Phrase_Nguyen_280526,,,,,,rear window decals for trucks,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_rear window decals for trucks_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_rear window decals for trucks_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_rear window decals for trucks_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_rear window decals for trucks_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,rear window decals for trucks,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_bumper stickers_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_bumper stickers_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_bumper stickers_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_bumper stickers_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_bumper stickers_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_bumper stickers_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_bumper stickers_Phrase_Nguyen_280526,,,,,,bumper stickers,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_bumper stickers_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_bumper stickers_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_bumper stickers_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_bumper stickers_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,bumper stickers,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_eagle stickers_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_eagle stickers_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_eagle stickers_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_eagle stickers_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_eagle stickers_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_eagle stickers_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_eagle stickers_Phrase_Nguyen_280526,,,,,,eagle stickers,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_eagle stickers_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_eagle stickers_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_eagle stickers_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_eagle stickers_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,eagle stickers,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_bald eagle sticker_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_bald eagle sticker_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_bald eagle sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_bald eagle sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_bald eagle sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_bald eagle sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_bald eagle sticker_Phrase_Nguyen_280526,,,,,,bald eagle sticker,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_bald eagle sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_bald eagle sticker_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_bald eagle sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_bald eagle sticker_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,bald eagle sticker,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_patriotic eagle decal_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_patriotic eagle decal_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_patriotic eagle decal_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_patriotic eagle decal_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_patriotic eagle decal_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_patriotic eagle decal_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_patriotic eagle decal_Phrase_Nguyen_280526,,,,,,patriotic eagle decal,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_patriotic eagle decal_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_patriotic eagle decal_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_patriotic eagle decal_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_patriotic eagle decal_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,patriotic eagle decal,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_american eagle car sticker_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_american eagle car sticker_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_american eagle car sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_american eagle car sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_american eagle car sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_american eagle car sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_american eagle car sticker_Phrase_Nguyen_280526,,,,,,american eagle car sticker,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_american eagle car sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_american eagle car sticker_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_american eagle car sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_american eagle car sticker_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,american eagle car sticker,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_eagle flag decal_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_eagle flag decal_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_eagle flag decal_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_eagle flag decal_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_eagle flag decal_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_eagle flag decal_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_eagle flag decal_Phrase_Nguyen_280526,,,,,,eagle flag decal,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_eagle flag decal_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_eagle flag decal_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_eagle flag decal_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_eagle flag decal_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,eagle flag decal,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_usa eagle bumper sticker_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_usa eagle bumper sticker_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_usa eagle bumper sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_usa eagle bumper sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_usa eagle bumper sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_usa eagle bumper sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_usa eagle bumper sticker_Phrase_Nguyen_280526,,,,,,usa eagle bumper sticker,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_usa eagle bumper sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_usa eagle bumper sticker_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_usa eagle bumper sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_usa eagle bumper sticker_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,usa eagle bumper sticker,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_freedom eagle sticker_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_freedom eagle sticker_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_freedom eagle sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_freedom eagle sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_freedom eagle sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_freedom eagle sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_freedom eagle sticker_Phrase_Nguyen_280526,,,,,,freedom eagle sticker,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_freedom eagle sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_freedom eagle sticker_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_freedom eagle sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_freedom eagle sticker_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,freedom eagle sticker,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_vintage eagle patriotic sticker_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_vintage eagle patriotic sticker_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_vintage eagle patriotic sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_vintage eagle patriotic sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_vintage eagle patriotic sticker_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_vintage eagle patriotic sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_vintage eagle patriotic sticker_Phrase_Nguyen_280526,,,,,,vintage eagle patriotic sticker,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_vintage eagle patriotic sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_vintage eagle patriotic sticker_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_vintage eagle patriotic sticker_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_vintage eagle patriotic sticker_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,vintage eagle patriotic sticker,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_american eagle vinyl decal_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_american eagle vinyl decal_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_american eagle vinyl decal_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_american eagle vinyl decal_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_american eagle vinyl decal_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_american eagle vinyl decal_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_american eagle vinyl decal_Phrase_Nguyen_280526,,,,,,american eagle vinyl decal,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_american eagle vinyl decal_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_american eagle vinyl decal_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_american eagle vinyl decal_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_american eagle vinyl decal_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,american eagle vinyl decal,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_truck eagle stickers_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_truck eagle stickers_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_truck eagle stickers_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_truck eagle stickers_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_truck eagle stickers_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_truck eagle stickers_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_truck eagle stickers_Phrase_Nguyen_280526,,,,,,truck eagle stickers,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_truck eagle stickers_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_truck eagle stickers_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_truck eagle stickers_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_truck eagle stickers_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,truck eagle stickers,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_patriotic bird decal_Phrase_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_patriotic bird decal_Phrase_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_patriotic bird decal_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_patriotic bird decal_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_patriotic bird decal_Phrase_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_patriotic bird decal_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_patriotic bird decal_Phrase_Nguyen_280526,,,,,,patriotic bird decal,,,,Enabled,,,,,,0.45,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_patriotic bird decal_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_patriotic bird decal_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_patriotic bird decal_Phrase_Nguyen_280526,STK_250_ANNI_2PCS_SP00_patriotic bird decal_Phrase_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.45,patriotic bird decal,phrase,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_250 anniversary usa stickers_Broad_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_250 anniversary usa stickers_Broad_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_250 anniversary usa stickers_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_250 anniversary usa stickers_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_250 anniversary usa stickers_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_250 anniversary usa stickers_Broad_Nguyen_280526,STK_250_ANNI_2PCS_SP00_250 anniversary usa stickers_Broad_Nguyen_280526,,,,,,250 anniversary usa stickers,,,,Enabled,,,,,,0.35,,,,,,,
Sponsored Products,Product Ad,Create,STK_250_ANNI_2PCS_SP00_250 anniversary usa stickers_Broad_Nguyen_280526,STK_250_ANNI_2PCS_SP00_250 anniversary usa stickers_Broad_Nguyen_280526,,,,,,,,,,Enabled,,STK_250_ANNI_2PCS,,,,,,,,,,,
Sponsored Products,Keyword,Create,STK_250_ANNI_2PCS_SP00_250 anniversary usa stickers_Broad_Nguyen_280526,STK_250_ANNI_2PCS_SP00_250 anniversary usa stickers_Broad_Nguyen_280526,,,,,,,,,,Enabled,,,,,,,0.35,250 anniversary usa stickers,broad,,,,
Sponsored Products,Campaign,Create,STK_250_ANNI_2PCS_SP00_250 anniversary stickers_Broad_Nguyen_280526,,209757982448080,,,,STK_250_ANNI_2PCS_SP00_250 anniversary stickers_Broad_Nguyen_280526,,20260528,,Manual,Enabled,5.0,,,,,,,,,Dynamic bids - down only,,,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_250 anniversary stickers_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Top,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_250 anniversary stickers_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Product Page,0,
Sponsored Products,Bidding Adjustment,Create,STK_250_ANNI_2PCS_SP00_250 anniversary stickers_Broad_Nguyen_280526,,,,,,,,,,,Enabled,,,,,,,,,,,Placement Rest Of Search,0,
Sponsored Products,Ad Group,Create,STK_250_ANNI_2PCS_SP00_250 anniversary stickers_Broad_Nguyen_280526,STK_250_ANNI_2PCS_SP00_250 anniversary stickers_Broad_Nguyen_280526,,,,,,250 anniversary stickers,,,,Enabled,,,,,,0.35,,,,,,,
